Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
03/01/2023,45043,9,Georgetown County,SC,93,42030,67.1,41974,70,41159,73.9,39120,76,16213,90.4,35478,56.6,35450,59.1,2403,28.2,34786,62.5,33047,64.2,14138,78.8,16613,46.8,16613,46.9,16540,47.5,16249,49.2,13723,58.7,9424,66.7,6228,45.4,4864,51.6,C,10,10,9,10,10,11,Non-metro,6,6,5,6,6,7,11,11,11,11,7,7,7,7,62680,59971,8530,55666,51441,17940,6836,11.4,6812,12.2,6748,13.1,4748,26.5
03/01/2023,51750,9,Radford city,VA,78.2,7331,40.2,7330,41.6,7305,43.6,7021,44,1278,74.2,6406,35.1,6406,36.4,239,14.5,6386,38.1,6167,38.6,1199,69.6,331,5.2,331,5.2,329,5.2,326,5.3,131,5.8,81,6.8,95,72.5,67,82.7,B,5,5,5,5,5,7,Metro,1,1,1,1,1,3,5,5,5,5,1,1,1,1,18249,17609,1648,16744,15961,1722,207,1.2,207,1.2,206,1.3,105,6.1
03/01/2023,12095,9,Orange County,FL,98.6,1206727,86.6,1199883,91.6,1148165,95,1056053,95,192364,95,1002445,71.9,999735,76.3,109146,49.2,962722,80.9,890589,81.9,166979,95,407878,40.7,407785,40.8,403125,41.9,386436,43.4,221016,56.8,108105,64.7,97543,44.1,56481,52.2,D,15,15,15,16,16,16,Metro,3,3,3,4,4,4,15,15,15,14,3,3,3,2,1393452,1309432,221934,1190470,1087498,171557,135636,10.4,132939,11.2,128721,11.8,49826,29
03/01/2023,48005,9,Angelina County,TX,98.9,46601,53.7,46552,57.5,45594,63.1,42882,66.3,12522,86.8,41203,47.5,41194,50.9,3023,18.6,40500,56,38171,59,11617,80.6,17079,41.5,17078,41.5,17015,42,16832,44.1,12875,57.4,7808,67.2,5329,41.4,3735,47.8,D,13,14,13,14,14,16,Non-metro,5,6,5,6,6,8,15,15,15,15,7,7,7,7,86715,80928,16270,72305,64658,14422,5133,6.3,5105,7.1,5051,7.8,2998,20.8
03/01/2023,17145,9,Perry County,IL,97.9,11841,56.6,11827,59.4,11638,63.4,11231,66.6,3601,89.9,10814,51.7,10805,54.3,531,17.5,10646,58,10274,60.9,3428,85.6,5617,51.9,5617,52,5590,52.5,5515,53.7,4076,66.7,2650,77.3,2006,49.2,1534,57.9,C,10,10,9,10,10,12,Non-metro,6,6,5,6,6,8,12,12,12,11,8,8,8,7,20916,19900,3034,18368,16866,4007,2049,10.3,2040,11.1,2020,12,1361,34
03/01/2023,20063,9,Gove County,KS,93.9,1436,54.5,1431,57.6,1395,63,1335,66.8,541,84.7,1299,49.3,1295,52.2,82,16.9,1266,57.2,1213,60.7,501,78.4,755,58.1,755,58.3,750,59.2,734,60.5,538,65.9,354,70.7,203,37.7,143,40.4,A,1,2,1,2,2,3,Non-metro,5,6,5,6,6,7,4,4,4,3,8,8,8,7,2636,2483,485,2214,1998,639,210,8.5,208,9.4,207,10.4,109,17.1
03/01/2023,21043,9,Carter County,KY,94.1,15493,57.8,15463,61.4,15095,66,14270,68.5,4170,80.1,13623,50.8,13609,54.1,1015,23.4,13302,58.2,12594,60.5,3858,74.1,6398,47,6398,47,6349,47.7,6204,49.3,4521,60.9,2672,69.3,1974,43.7,1375,51.5,C,10,10,9,10,10,11,Non-metro,6,6,5,6,6,7,11,11,11,11,7,7,7,7,26797,25170,4340,22862,20830,5206,2200,8.7,2185,9.6,2147,10.3,1229,23.6
03/01/2023,51790,9,Staunton city,VA,78.2,13408,53.8,13346,57.1,13243,61.3,12586,62.6,4350,81.4,11744,47.1,11710,50.1,615,18.9,11639,53.8,11095,55.2,3948,73.9,459,3.9,458,3.9,437,3.8,421,3.8,315,4.7,180,4.6,264,83.8,175,95,C,9,10,9,10,10,11,Metro,1,2,1,2,2,3,9,9,9,9,1,1,1,1,24932,23355,3246,21616,20109,5345,675,2.9,670,3.1,644,3.2,307,5.7
03/01/2023,72107,9,Orocovis Municipio,PR,97.8,18639,92.2,18501,95,17085,94.7,15587,95,3478,95,17626,87.2,17570,91,2751,89.9,16256,90.1,14819,91.2,3251,89.8,12696,72,12696,72.3,12519,77,11388,76.8,5813,80.6,2630,80.9,2178,37.5,1167,44.4,D,16,16,16,16,16,16,Metro,4,4,4,4,4,4,16,16,16,16,4,4,4,4,20220,19312,3061,18033,16251,3621,1535,7.9,1505,8.3,1463,9,626,17.3
03/01/2023,40029,9,Coal County,OK,93.8,2688,48.9,2683,52.4,2646,56.8,2558,61,883,76.6,2353,42.8,2353,46,106,11.5,2325,49.9,2247,53.6,796,69,995,42.3,995,42.3,992,42.7,983,43.7,796,54.6,504,63.3,288,36.2,211,41.9,D,13,13,13,13,14,15,Non-metro,5,5,5,5,6,7,15,15,15,14,7,7,7,6,5495,5116,923,4659,4193,1153,326,6.4,326,7,326,7.8,202,17.5
03/01/2023,37157,9,Rockingham County,NC,96.8,66461,73,66329,76.8,65073,82.1,62348,85.8,23087,95,50434,55.4,50386,58.3,3071,22.4,49440,62.4,47315,65.1,17714,93.3,14859,29.5,14857,29.5,14780,29.9,14546,30.7,12033,37.6,7765,43.8,3929,32.7,2771,35.7,D,14,14,13,14,15,16,Metro,2,2,1,2,3,4,13,13,14,13,1,1,2,1,91010,86406,13711,79246,72695,18996,9590,11.1,9549,12,9437,13,5734,30.2
03/01/2023,45051,9,Horry County,SC,93,245016,69.2,244496,72.3,239822,76.4,229401,78.6,94170,95,209173,59.1,208887,61.8,12774,27.6,205072,65.4,196113,67.2,82099,92.4,99824,47.7,99819,47.8,99404,48.5,97602,49.8,81025,59.5,55521,67.6,36901,45.5,28366,51.1,C,10,10,9,11,11,12,Metro,2,2,1,3,3,4,11,11,11,11,3,3,3,3,354081,338165,46283,313762,291882,88809,44803,13.2,44591,14.2,44113,15.1,30553,34.4
03/01/2023,06077,9,San Joaquin County,CA,97.7,537557,70.5,534577,75.3,506408,80.6,458480,82.2,94963,95,441912,58,440714,62.1,62197,40.9,417618,66.4,378517,67.9,81520,81.7,230131,52.1,230115,52.2,226347,54.2,213592,56.4,120459,67.2,59796,73.4,54971,45.6,31407,52.5,D,14,14,15,15,15,16,Metro,2,2,3,3,3,4,16,16,16,15,4,4,4,3,762148,709493,151916,628553,557577,99781,96822,13.6,96448,15.3,92363,16.6,38570,38.7
03/01/2023,12019,9,Clay County,FL,98.6,146403,66.8,146167,70.5,142093,75.7,131587,77.9,37688,95,122984,56.1,122879,59.3,12486,32.5,119535,63.7,110393,65.4,30880,86.2,50585,41.1,50583,41.2,50158,42,48531,44,36026,56.2,21329,69.1,15381,42.7,10545,49.4,B,6,6,6,6,7,8,Metro,2,2,2,2,3,4,7,7,7,7,3,3,3,3,219252,207368,38470,187699,168898,35844,17127,8.3,16943,9,16604,9.8,9325,26
03/01/2023,40093,9,Major County,OK,93.8,4384,57.5,4375,61.5,4316,68.1,4128,72.9,1580,95,3931,51.5,3927,55.2,204,14,3883,61.3,3723,65.7,1484,94.9,1773,45.1,1773,45.1,1771,45.6,1756,47.2,1472,60,1038,69.9,566,38.5,433,41.7,B,6,6,5,6,7,8,Non-metro,6,6,5,6,7,8,7,7,7,7,7,7,7,7,7629,7115,1452,6338,5663,1563,546,7.7,544,8.6,540,9.5,350,22.4
03/01/2023,47115,9,Marion County,TN,97.8,15622,54,15607,57.3,15367,61.5,14688,64.3,5006,85.3,13712,47.4,13711,50.3,726,16.4,13533,54.2,12985,56.9,4687,79.8,6634,48.4,6634,48.4,6605,48.8,6502,50.1,5220,60.1,3313,70.7,2310,44.3,1675,50.6,B,5,6,5,6,6,7,Metro,1,2,1,2,2,3,7,7,8,7,3,3,4,3,28907,27256,4425,24982,22831,5871,2054,7.5,2050,8.2,2033,8.9,1279,21.8
03/01/2023,51171,9,Shenandoah County,VA,78.2,25283,58,25230,61.2,24666,65.5,23428,68,8721,90,22164,50.8,22138,53.7,1524,22.5,21688,57.6,20614,59.8,7606,78.5,9567,43.2,9565,43.2,9509,43.8,9282,45,7103,53.8,4586,60.3,4028,56.7,2946,64.2,B,6,6,5,6,6,7,Non-metro,6,6,5,6,6,7,7,7,7,6,7,7,7,6,43616,41217,6765,37661,34452,9690,4740,11.5,4717,12.5,4656,13.5,2995,30.9
03/01/2023,32031,9,Washoe County,NV,95.1,368706,78.2,366495,82.5,353100,87.2,329154,88.7,83753,95,317738,67.4,316458,71.2,32056,43.8,305058,75.3,284402,76.7,74015,93.2,155209,48.8,155191,49,152736,50.1,146499,51.5,93251,64.1,52809,71.3,51516,55.2,33741,63.9,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,12,12,11,3,4,4,3,471519,444255,73266,404907,370989,79377,77728,17.5,76235,18.8,73995,19.9,35339,44.5
03/01/2023,45039,9,Fairfield County,SC,93,17999,80.5,17925,84.2,17323,88,16026,88.5,5193,95,15133,67.7,15116,71,1484,46.5,14707,74.7,13632,75.3,4513,90,7264,48,7263,48,7205,49,6966,51.1,5603,61.7,3240,71.8,2481,44.3,1643,50.7,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,22347,21297,3189,19685,18108,5013,2781,13.1,2753,14,2705,14.9,1585,31.6
03/01/2023,53025,9,Grant County,WA,96,62998,64.5,62788,69.6,60547,77,55517,80.4,12217,89,57436,58.8,57394,63.6,6488,30.7,55511,70.6,50906,73.7,11633,84.7,25707,44.8,25705,44.8,25438,45.8,24444,48,15121,64.4,8614,74,7450,49.3,5057,58.7,D,14,14,14,15,15,16,Non-metro,6,6,6,7,7,8,15,15,15,15,7,7,7,7,97733,90198,21122,78651,69076,13730,9380,10.4,9236,11.7,8932,12.9,4673,34
03/01/2023,05003,9,Ashley County,AR,92.1,11913,60.6,11899,64.1,11605,69.2,10890,71.4,3730,90.6,10148,51.6,10144,54.7,776,23.6,9948,59.3,9368,61.4,3336,81,4309,42.5,4309,42.5,4285,43.1,4182,44.6,3372,55.8,2136,64,1295,38.4,951,44.5,C,10,10,9,10,10,12,Non-metro,6,6,5,6,6,8,11,11,11,10,7,7,7,6,19657,18549,3290,16780,15259,4116,1360,7.3,1357,8.1,1338,8.8,889,21.6
03/01/2023,16015,9,Boise County,ID,97.7,3244,41.4,3236,42.8,3203,45.1,3107,47.4,1321,64.2,2726,34.8,2721,36,96,9.6,2696,38,2625,40.1,1168,56.8,1387,50.9,1387,51,1380,51.2,1364,52,1144,60.1,786,67.3,664,58,517,65.8,A,1,1,1,1,1,2,Metro,1,1,1,1,1,2,4,4,4,3,4,4,4,3,7831,7552,1001,7102,6551,2058,771,10.2,768,10.8,762,11.6,510,24.8
03/01/2023,19071,9,Fremont County,IA,97.3,4302,61.8,4291,65.4,4218,70.8,4041,74.5,1675,95,3840,55.2,3838,58.5,207,18.2,3784,63.5,3631,67,1526,93.7,2070,53.9,2070,53.9,2065,54.6,2039,56.2,1676,64.9,1074,70.4,857,51.1,657,61.2,A,2,2,1,2,3,4,Non-metro,6,6,5,6,7,8,4,4,4,3,8,8,8,7,6960,6558,1135,5958,5423,1629,943,14.4,940,15.8,934,17.2,666,40.9
03/01/2023,01065,9,Hale County,AL,92.6,10931,74.6,10916,79.9,10628,85.9,9910,87.9,2851,95,9262,63.2,9257,67.8,790,33.2,9055,73.2,8467,75.1,2530,87.7,4118,44.5,4118,44.5,4100,45.3,4009,47.3,3079,60.2,1723,68.1,1252,40.7,826,47.9,D,14,15,14,15,15,16,Metro,2,3,2,3,3,4,15,15,15,15,3,3,3,3,14651,13661,2382,12369,11279,2885,1238,9.1,1238,10,1226,10.9,716,24.8
03/01/2023,31105,9,Kimball County,NE,91,,,,,,,,,,,1316,36.2,1316,38.5,61,11,1300,41.7,1255,43.8,577,63.8,659,50.1,659,50.1,659,50.7,656,52.3,574,60.6,416,72.1,204,35.5,159,38.2,C,9,9,9,9,9,10,Non-metro,5,5,5,5,5,6,12,12,12,11,8,8,8,7,3632,3420,555,3121,2865,905,90,2.6,90,2.9,90,3.1,60,6.6
03/01/2023,05065,9,Izard County,AR,92.1,6881,50.5,6874,52.6,6715,55.6,6342,56.7,2507,70.5,5974,43.8,5973,45.7,424,22.5,5863,48.5,5549,49.6,2269,63.8,2894,48.4,2894,48.5,2888,49.3,2838,51.1,2333,61.3,1624,71.6,1152,49.4,904,55.7,C,9,9,9,9,9,10,Non-metro,5,5,5,5,5,6,11,11,12,11,7,7,8,7,13629,13064,1883,12084,11181,3558,1127,8.6,1124,9.3,1113,10,789,22.2
03/01/2023,31019,9,Buffalo County,NE,91,,,,,,,,,,,21909,44.1,21749,46.9,2491,30.1,20847,49.8,19258,50.6,4188,56,14583,66.6,14568,67,14331,68.7,13869,72,9303,95,5831,95,5566,59.8,4056,69.6,B,5,5,6,5,6,6,Non-metro,5,5,6,5,6,6,8,8,8,8,8,8,8,8,49659,46367,8287,41861,38080,7473,6532,14.1,6432,15.4,6274,16.5,3636,48.7
03/01/2023,39103,9,Medina County,OH,98.6,124683,69.4,123507,72.5,118071,76.1,109476,78.1,31903,95,118845,66.1,118184,69.4,13110,43.4,113247,73,105074,75,31040,93.5,73300,61.7,73277,62,71736,63.3,68405,65.1,46451,75.6,25910,83.5,28299,60.9,18403,71,A,3,3,3,3,3,4,Metro,3,3,3,3,3,4,4,4,4,4,4,4,4,4,179746,170343,30174,155086,140169,33188,34374,20.2,33620,21.7,32588,23.2,16840,50.7
03/01/2023,27029,9,Clearwater County,MN,94.7,4120,46.7,4106,49.7,4016,54.3,3819,57.5,1597,88.5,3816,43.3,3811,46.1,259,16,3741,50.6,3552,53.5,1515,84,2156,56.5,2156,56.6,2146,57.4,2092,58.9,1660,66.9,1095,72.3,968,58.3,701,64,D,13,13,13,14,14,16,Non-metro,5,5,5,6,6,8,16,16,16,15,8,8,8,7,8818,8260,1621,7391,6639,1804,1038,12.6,1031,13.9,1005,15.1,663,36.8
03/01/2023,51510,9,Alexandria city,VA,78.2,136555,85.7,134406,90.6,129980,94.1,122523,93.7,20518,95,107636,67.5,106283,71.6,9647,54.6,102710,74.4,96636,73.9,16530,85.2,38043,35.3,37882,35.6,36427,35.5,34694,35.9,16781,43.1,7615,46.1,11303,67.4,5667,74.4,B,7,7,8,7,7,8,Metro,3,3,4,3,3,4,6,6,6,5,2,2,2,1,159428,148416,17680,138072,130736,19395,28199,19,27279,19.8,26367,20.2,7072,36.5
03/01/2023,26023,9,Branch County,MI,94.1,21113,48.5,,,,,,,,,20266,46.6,20254,49.5,1159,15.7,20010,54,19095,57,6759,83.1,10778,53.2,10778,53.2,10726,53.6,10530,55.1,8169,65.6,5017,74.2,3726,45.6,2637,52.6,C,9,9,9,10,10,12,Non-metro,5,5,5,6,6,8,12,12,12,11,8,8,8,7,43517,40880,7359,37045,33521,8129,3417,8.4,3386,9.1,3332,9.9,2045,25.2
03/01/2023,35021,9,Harding County,NM,97,442,70.7,441,72.5,428,74.8,413,74.4,177,72.2,392,62.7,391,64.3,25,47.2,381,66.6,366,65.9,161,65.7,269,68.6,269,68.8,268,70.3,258,70.5,216,76.9,128,79.5,132,61.1,92,71.9,C,10,10,11,11,11,11,Non-metro,6,6,7,7,7,7,12,12,12,11,8,8,8,7,625,608,53,572,555,245,145,23.8,144,25.2,143,25.8,94,38.4
03/01/2023,48185,9,Grimes County,TX,98.9,17857,61.8,17824,65.5,17458,70.5,16522,73.4,4801,93.5,15756,54.6,15754,57.9,1052,22.2,15474,62.5,14702,65.3,4389,85.5,6907,43.8,6907,43.8,6883,44.5,6824,46.4,5134,58.5,2919,66.5,2022,39.4,1353,46.4,D,14,14,13,14,15,16,Non-metro,6,6,5,6,7,8,15,15,15,15,7,7,7,7,28880,27231,4733,24747,22498,5134,1985,7.3,1978,8,1956,8.7,1150,22.4
03/01/2023,13105,9,Elbert County,GA,88.8,9391,48.9,9389,51.9,9294,56.8,8924,59.4,3254,79.6,8384,43.7,8383,46.4,389,12.8,8309,50.8,7994,53.2,3038,74.3,3665,43.7,3665,43.7,3657,44,3619,45.3,2933,55.4,1928,63.5,1179,40.2,856,44.4,D,13,13,13,14,14,15,Non-metro,5,5,5,6,6,7,15,15,15,14,7,7,7,6,19194,18075,3041,16369,15034,4087,1337,7.4,1334,8.1,1321,8.8,844,20.7
03/01/2023,19167,9,Sioux County,IA,97.3,16168,46.4,16149,49.8,15882,55.4,15108,59.3,4885,86.2,14984,43,14975,46.2,876,12.6,14770,51.5,14099,55.4,4681,82.6,6869,45.8,6869,45.9,6851,46.4,6726,47.7,5033,61.1,3274,69.9,2084,41.4,1517,46.3,A,1,1,1,2,2,4,Non-metro,5,5,5,6,6,8,3,3,3,3,7,7,7,7,34855,32412,6944,28684,25468,5668,2374,7.3,2361,8.2,2306,9.1,1392,24.6
03/01/2023,04017,9,Navajo County,AZ,98.1,113569,95,112130,95,103333,95,90350,95,24367,95,94817,85.5,94521,91.3,18387,84.8,87588,95,76134,93.1,21655,95,52253,55.1,52245,55.3,50425,57.6,45199,59.4,28518,67.9,15931,73.6,15540,54.5,9522,59.8,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,16,16,16,15,8,8,8,7,110924,103477,21673,91873,81804,20829,27555,26.6,26317,28.6,23958,29.3,9027,43.3
03/01/2023,46091,9,Marshall County,SD,96.7,3176,64.4,3159,69.7,3029,73.7,2858,76.2,1088,95,2730,55.3,2721,60.1,235,30.2,2625,63.9,2486,66.2,957,91.4,1585,58.1,1585,58.3,1565,59.6,1515,60.9,1174,71.9,744,77.7,677,57.7,489,65.7,A,2,2,2,2,3,4,Non-metro,6,6,6,6,7,8,4,4,4,3,8,8,8,7,4935,4531,778,4108,3753,1047,913,20.2,897,21.8,875,23.3,541,51.7
03/01/2023,37177,9,Tyrrell County,NC,96.8,2372,59.1,2372,62,2314,65.5,2195,66.8,726,89.6,2039,50.8,2039,53.3,143,26.5,1996,56.5,1896,57.7,648,80,884,43.4,884,43.4,879,44,866,45.7,718,57.9,452,69.8,308,42.9,227,50.2,D,14,14,13,14,14,16,Non-metro,6,6,5,6,6,8,15,15,15,15,7,7,7,7,4016,3827,539,3533,3288,810,358,9.4,354,10,353,10.7,217,26.8
03/01/2023,22093,9,St. James Parish,LA,96.9,13270,62.9,13264,67,12935,72.3,12062,74.2,3460,92.5,11180,53,11180,56.5,960,27.2,10954,61.2,10220,62.8,2677,71.5,5095,45.6,5095,45.6,5087,46.4,4978,48.7,3993,66.6,2365,88.3,1371,34.3,971,41.1,C,10,10,9,10,10,11,Metro,2,2,1,2,2,3,11,11,11,12,3,3,3,4,21096,19792,3525,17890,16267,3742,1201,6.1,1200,6.7,1178,7.2,727,19.4
03/01/2023,05053,9,Grant County,AR,92.1,10214,55.9,10192,59,10025,63.8,9408,66,2751,81.6,8798,48.2,8785,50.8,625,20.6,8675,55.2,8160,57.3,2458,72.9,3732,42.4,3732,42.5,3719,42.9,3626,44.4,2742,57.4,1651,67.2,1314,47.9,925,56,A,1,2,1,2,2,3,Metro,1,2,1,2,2,3,3,3,3,3,3,3,3,3,18265,17285,3040,15720,14245,3372,1450,8.4,1443,9.2,1417,9.9,882,26.2
03/01/2023,17001,9,Adams County,IL,97.9,38148,58.3,38059,62.1,37256,67,35533,70.1,12209,90.4,35063,53.6,35018,57.1,2237,21,34314,61.7,32781,64.7,11492,85,16981,48.4,16975,48.5,16845,49.1,16490,50.3,12761,62.5,8606,74.9,5859,45.9,4504,52.3,B,6,6,5,6,6,8,Non-metro,6,6,5,6,6,8,7,7,8,7,7,7,8,7,65435,61336,10662,55643,50674,13513,6504,10.6,6436,11.6,6342,12.5,4280,31.7
03/01/2023,20089,9,Jewell County,KS,93.9,1489,51.7,1485,54.8,1459,58.8,1410,61.5,708,81.3,1383,48,1381,50.9,68,16.3,1359,54.8,1313,57.3,677,77.7,826,59.7,826,59.8,823,60.6,815,62.1,695,70.3,493,72.8,291,41.9,239,48.5,A,1,2,1,2,2,3,Non-metro,5,6,5,6,6,7,4,4,4,3,8,8,8,7,2879,2711,418,2482,2293,871,262,9.7,260,10.5,256,11.2,193,22.2
03/01/2023,35003,9,Catron County,NM,97,2042,57.9,2039,59.3,2022,61.5,1987,63.8,1108,72.6,1707,48.4,1707,49.7,42,12.9,1695,51.6,1665,53.5,938,61.5,949,55.6,949,55.6,946,55.8,936,56.2,812,59.2,598,63.8,374,46.1,298,49.8,B,5,5,5,6,6,6,Non-metro,5,5,5,6,6,6,8,8,8,6,8,8,8,6,3527,3438,325,3286,3113,1526,432,12.6,431,13.1,431,13.8,315,20.6
03/01/2023,19083,9,Hardin County,IA,97.3,10209,60.6,10194,63.7,9928,67.3,9461,69.8,3504,92.2,9614,57.1,9608,60,625,25.6,9377,63.5,8983,66.3,3423,90.1,5549,57.7,5549,57.8,5510,58.8,5407,60.2,4309,74.4,2864,83.7,2618,60.8,2009,70.1,A,2,2,1,2,3,4,Non-metro,6,6,5,6,7,8,4,4,4,4,8,8,8,8,16846,16003,2445,14762,13558,3801,2734,17.1,2720,18.4,2684,19.8,1862,49
03/01/2023,UNK,9,Unknown County,WY,97.1,11037,,11024,,10914,,10579,,2796,,8919,,8918,,233,,8874,,8685,,2378,,4139,46.4,4139,46.4,4130,46.5,4100,47.2,3293,65.2,2265,95,388,11.8,242,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905,,899,,886,,351,
03/01/2023,30027,9,Fergus County,MT,95.9,5893,53.3,5870,56.1,5742,60.1,5541,63.1,2474,88.8,5385,48.7,5371,51.4,292,17.4,5269,55.1,5079,57.8,2309,82.9,3066,56.9,3066,57.1,3044,57.8,2987,58.8,2377,65.8,1659,71.8,1365,57.4,1032,62.2,B,5,6,5,6,6,8,Non-metro,5,6,5,6,6,8,8,8,8,7,8,8,8,7,11050,10458,1677,9561,8781,2785,1589,15.2,1579,16.5,1551,17.7,1009,36.2
03/01/2023,48451,9,Tom Green County,TX,98.9,67980,57,67904,61,66215,66.2,62465,68.7,17261,92.7,60853,51.1,60845,54.7,4275,21,59799,59.8,56570,62.3,16206,87,23971,39.4,23971,39.4,23897,40,23643,41.8,16977,56.3,10649,65.7,5984,35.2,4253,39.9,D,14,14,13,14,14,16,Metro,2,2,1,2,2,4,14,15,15,15,2,3,3,3,119200,111239,20372,100039,90867,18625,6646,6,6573,6.6,6436,7.1,3467,18.6
03/01/2023,39011,9,Auglaize County,OH,98.6,19142,41.9,19127,44.7,18853,49,18191,52.4,7163,82.8,18361,40.2,18349,42.9,882,11,18096,47,17467,50.3,6936,80.2,9768,53.2,9768,53.2,9735,53.8,9593,54.9,7701,64.8,5134,74,3711,48.2,2852,55.6,A,1,1,1,1,2,4,Non-metro,5,5,5,5,6,8,4,4,4,3,8,8,8,7,45656,42746,8038,38485,34708,8646,3566,8.3,3550,9.2,3502,10.1,2350,27.2
03/01/2023,01105,9,Perry County,AL,92.6,5375,60.2,5366,63.8,5265,68.4,4925,69.8,1572,87.6,4488,50.3,4486,53.3,354,26,4412,57.3,4132,58.6,1344,74.9,2012,44.8,2012,44.9,2010,45.6,1969,47.7,1528,59.1,898,66.8,671,43.9,435,48.4,D,14,14,13,14,14,15,Non-metro,6,6,5,6,6,7,15,15,15,15,7,7,7,7,8923,8416,1360,7701,7056,1795,667,7.9,667,8.7,658,9.3,348,19.4
03/01/2023,UNK,9,Unknown County,WI,96.7,179042,,178007,,174600,,167823,,40312,,130009,,129620,,6540,,127375,,123080,,29705,,65313,50.2,65300,50.4,64772,50.9,63636,51.7,46911,69.3,29955,95,11226,23.9,6413,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27540,,27035,,26373,,9818,
03/01/2023,22071,9,Orleans Parish,LA,96.9,329654,84.5,327274,89,310818,92.1,288804,92.3,58370,95,282702,72.5,281456,76.5,29526,53.8,269685,79.9,251930,80.5,55182,90.9,141100,49.9,141062,50.1,139716,51.8,135193,53.7,78391,66.7,40788,73.9,42027,53.6,25532,62.6,D,15,15,16,15,16,16,Metro,3,3,4,3,4,4,15,16,16,15,3,4,4,3,390144,367710,54846,337623,312864,60701,56498,15.4,55658,16.5,54580,17.4,21522,35.5
03/01/2023,51187,9,Warren County,VA,78.2,19385,48.3,19337,51.2,19181,55.6,18247,58,6126,90.9,15105,37.6,15076,39.9,848,13.4,14937,43.3,14228,45.2,4631,68.7,1598,10.6,1597,10.6,1568,10.5,1495,10.5,1186,13.3,728,15.7,702,59.2,514,70.6,B,5,5,5,5,5,7,Metro,1,1,1,1,1,3,5,5,5,5,1,1,1,1,40164,37792,6314,34495,31478,6742,1603,4.2,1580,4.6,1551,4.9,937,13.9
03/01/2023,01047,9,Dallas County,AL,92.6,22676,61,22633,64.7,22231,70.4,20778,72.9,6664,94.9,17575,47.2,17572,50.2,1261,19.5,17368,55,16311,57.2,5347,76.2,7599,43.2,7599,43.2,7587,43.7,7411,45.4,5966,56.5,3466,64.8,2218,37.2,1466,42.3,D,13,14,13,14,14,15,Non-metro,5,6,5,6,6,7,15,15,15,14,7,7,7,6,37196,34994,6473,31600,28521,7021,2358,6.7,2356,7.5,2338,8.2,1356,19.3
